0.6399786472320557,0.6472983360290527,1.1626315116882324,0.7507503032684326,0.6131846904754639
0.6222536563873291,0.6141660213470459,0.6709482669830322,0.7588186264038086,0.6115374565124512
0.6301624774932861,0.6458613872528076,0.7098925113677979,0.761934757232666,0.6110165119171143
0.6157193183898926,0.5474486351013184,0.6437737941741943,0.7457365989685059,0.6176586151123047
0.6168773174285889,0.5629584789276123,0.7385382652282715,0.7058095932006836,0.6540939807891846
0.608417272567749,0.5638861656188965,0.5755431652069092,0.7413737773895264,0.6236882209777832
0.6152596473693848,0.5513503551483154,0.701972246170044,0.7225544452667236,0.6463665962219238
0.6189179420471191,0.5159225463867188,0.6151332855224609,0.7530529499053955,0.6446118354797363
0.6493978500366211,0.5622506141662598,0.617567777633667,0.760673999786377,0.611534833908081
0.6133453845977783,0.5613312721252441,0.5003223419189453,0.7485337257385254,0.6352388858795166
0.6113629341125488,0.5515406131744385,0.5297400951385498,0.7396137714385986,0.6067254543304443
0.6145219802856445,0.5074524879455566,0.6666643619537354,0.7486770153045654,0.6124203205108643
0.6245355606079102,0.5561497211456299,0.5969626903533936,0.781397819519043,0.6241765022277832
0.621711254119873,0.5812740325927734,0.5836865901947021,0.7622201442718506,0.5991437435150146
0.6099119186401367,0.5624499320983887,0.5773594379425049,0.7457208633422852,0.6062929630279541
0.6156570911407471,0.5096435546875,0.5359554290771484,0.7861077785491943,0.6171188354492188
0.6088786125183105,0.5589408874511719,0.5093839168548584,0.7429361343383789,0.6120388507843018
0.6237380504608154,0.5502457618713379,0.5400514602661133,0.7632768154144287,0.5924818515777588
0.616776704788208,0.5589535236358643,0.5332822799682617,0.7451612949371338,0.6011941432952881
0.6197178363800049,0.5175168514251709,0.5386030673980713,0.7360339164733887,0.6352169513702393
