2,0.00373
6,0.02086
10,0.07284
14,0.14802
18,0.2088
22,0.27826
26,0.34606
30,0.37056
34,0.39136
38,0.3643
42,0.44332
46,0.41396
50,0.56764
54,0.57734
58,0.62028
62,0.65418
66,0.69236
70,0.7095
74,0.72338
78,0.73994
82,0.75078
86,0.75276
90,0.76106
