2,0.00297
6,0.03036
10,0.07676
14,0.16312
18,0.22892
22,0.25502
26,0.3945
30,0.38764
34,0.27156
38,0.38944
42,0.41824
46,0.45064
50,0.56468
54,0.59252
58,0.63908
62,0.65928
66,0.67196
70,0.70858
74,0.72548
78,0.74048
82,0.7487
86,0.75096
90,0.75928
