2,0.00276
6,0.02234
10,0.07718
14,0.14974
18,0.24716
22,0.3162
26,0.32596
30,0.35986
34,0.36642
38,0.33104
42,0.44266
46,0.508
50,0.55898
54,0.59316
58,0.61848
62,0.66268
66,0.6845
70,0.69962
74,0.72272
78,0.7384
82,0.7508
86,0.75202
90,0.7594
